Date,Open,Close,High,Low,Volume
2017-12-08,177.72,177.62,178.96,176.37,23543371
2017-12-11,179.19,179.29,180.68,178.15,15626196
2017-12-12,178.00,174.64,178.16,173.77,22656450
2017-12-13,175.19,176.47,177.70,174.30,18653366
2017-12-14,173.11,171.75,173.39,169.61,32830024
2017-12-15,172.89,173.55,173.55,170.00,41356671
2017-12-18,174.60,173.37,174.70,172.37,17023342
2017-12-19,171.97,171.28,173.00,170.51,23936180
2017-12-20,171.79,172.64,172.90,170.80,17121392
2017-12-21,172.80,175.32,176.25,172.65,14812355
2017-12-22,175.84,176.29,176.66,175.04,12524722
2017-12-26,174.55,172.33,175.15,171.73,12913823
2017-12-27,172.29,172.97,173.87,171.73,10152340
2017-12-28,173.04,172.30,173.53,171.67,9508057
2017-12-29,172.28,172.43,173.67,171.20,9704583
2018-01-02,176.40,183.65,184.10,175.70,29916943
2018-01-03,185.19,184.00,185.64,181.40,20121856
2018-01-04,185.90,185.71,187.75,184.43,19473795
2018-01-05,187.17,190.70,190.75,186.30,18168345
2018-01-08,190.46,190.33,191.66,189.07,16230147
2018-01-09,191.13,190.80,192.49,188.00,19495092
2018-01-10,188.10,189.79,190.39,186.58,17943839
2018-01-11,189.73,188.75,190.43,188.10,12400372
2018-01-12,189.91,187.79,190.20,187.25,11789627
2018-01-16,190.40,182.40,191.74,181.75,27428505
2018-01-17,183.30,183.83,184.80,179.32,21346502
2018-01-18,184.28,184.40,185.85,182.69,14190653
2018-01-19,185.15,184.05,185.24,182.80,15349322
2018-01-22,184.98,184.02,185.04,181.68,16016347
2018-01-23,185.28,192.28,192.40,183.54,31305926
2018-01-24,194.71,195.53,198.86,192.40,34497260
2018-01-25,196.34,198.33,199.59,194.10,23421605
2018-01-26,200.33,205.22,205.23,199.21,23768628
2018-01-29,204.83,203.01,205.69,201.82,21908591
2018-01-30,198.68,199.66,202.54,196.49,23377519
2018-01-31,202.82,204.29,206.20,202.80,26982494
2018-02-01,192.75,192.22,199.49,191.14,52628863
2018-02-02,194.79,187.31,195.68,186.80,32233916
2018-02-05,183.70,180.53,190.47,179.90,31083967
2018-02-06,174.72,185.17,185.59,174.17,35804470
2018-02-07,183.50,180.30,186.83,180.30,19672104
2018-02-08,182.27,173.70,183.10,171.39,32051274
2018-02-09,175.12,176.67,177.62,168.88,28049543
2018-02-12,180.44,177.44,180.79,175.09,18280259
2018-02-13,177.42,179.25,182.15,177.00,15506955
2018-02-14,179.22,186.76,186.93,178.90,21047363
2018-02-15,189.25,187.45,189.56,184.43,14361054
2018-02-16,186.75,183.68,188.27,183.54,16114051
2018-02-20,183.67,187.19,188.83,183.00,14854901
2018-02-21,189.37,188.82,193.17,188.46,22071585
2018-02-22,190.20,188.75,190.74,187.77,12282843
2018-02-23,190.18,193.29,193.41,189.95,16937275
2018-02-26,194.46,194.19,195.15,190.65,19463072
2018-02-27,192.59,188.26,193.57,187.21,23218450
2018-02-28,187.25,186.14,188.24,185.00,19367576
2018-03-01,186.18,181.99,187.48,180.05,17286309
2018-03-02,178.01,179.76,180.23,175.45,18909073
2018-03-05,179.41,181.60,181.95,177.07,15656661
2018-03-06,185.19,187.37,188.01,184.82,17856088
2018-03-07,184.37,189.05,189.07,184.32,13728910
2018-03-08,189.05,187.18,190.23,186.57,14331400
2018-03-09,189.64,190.55,190.70,188.01,14208356
2018-03-12,192.30,192.74,194.40,190.90,17826186
2018-03-13,193.88,188.41,194.25,187.39,14826665
2018-03-14,190.29,192.56,193.63,190.22,20032271
2018-03-15,198.44,199.06,201.50,196.52,33626797
2018-03-16,198.40,200.28,200.38,197.26,26948659
2018-03-19,198.00,194.53,198.43,192.80,19681421
2018-03-20,194.95,198.95,199.21,194.54,11952024
2018-03-21,198.80,195.30,198.88,194.57,12047301
2018-03-22,190.75,184.65,192.39,184.60,25355700
2018-03-23,186.85,181.20,188.48,180.40,18714404
2018-03-26,187.89,190.50,190.62,184.32,16758711
2018-03-27,192.24,181.89,192.25,180.66,16627873
2018-03-28,180.73,178.91,183.44,177.57,20081071
2018-03-29,180.88,183.54,185.13,178.62,16378866
2018-04-02,182.81,177.61,183.51,175.75,16028747
2018-04-03,179.26,174.67,179.58,173.00,19975067
2018-04-04,166.88,172.07,172.41,166.13,24573593
2018-04-05,175.48,172.57,176.56,171.17,18250947
2018-04-06,169.84,167.52,172.27,166.40,18209969
2018-04-09,169.75,169.87,172.72,168.61,14717312
2018-04-10,175.10,177.10,177.88,173.85,20596194
2018-04-11,176.48,175.36,178.16,174.74,10170536
2018-04-12,175.93,175.92,177.90,174.56,11133871
2018-04-13,176.72,172.04,176.80,171.07,13526198
2018-04-16,172.01,174.70,174.79,171.01,9876207
2018-04-17,174.83,178.70,179.34,174.83,16285805
2018-04-18,178.90,182.68,182.88,177.64,16972731
2018-04-19,183.26,181.39,183.63,179.52,11988977
2018-04-20,179.36,179.11,181.39,177.53,14473079
2018-04-23,178.63,175.57,179.32,174.71,12033892
2018-04-24,177.63,173.09,178.00,170.68,14567517
2018-04-25,170.52,170.22,171.30,166.64,17132871
2018-04-26,173.25,173.90,174.36,172.05,13398037
2018-04-27,177.11,177.16,178.20,174.01,15062517
2018-04-30,178.09,178.54,180.04,177.05,14653977
2018-05-01,177.58,179.50,180.32,177.44,10787699
2018-05-02,180.80,181.45,184.26,180.11,20681841
2018-05-03,183.50,182.45,183.59,175.77,26257648
2018-05-04,180.40,188.89,190.60,178.62,57788340
2018-05-07,190.41,195.35,196.60,190.30,29862192
2018-05-08,194.20,196.31,197.34,193.01,21856348
2018-05-09,195.84,195.43,197.38,194.50,13780627
2018-05-10,196.30,195.96,199.77,195.16,21295038
2018-05-11,196.40,194.36,196.46,193.38,12741110
2018-05-14,195.90,198.64,200.00,195.87,17627130
2018-05-15,195.23,196.61,196.78,193.86,12694857
2018-05-16,196.75,198.11,199.75,196.30,12887456
2018-05-17,196.00,196.02,198.43,195.57,13470547
2018-05-18,196.43,195.00,197.78,194.72,14242305
2018-05-21,197.80,197.64,199.79,196.40,13830526
2018-05-22,198.30,195.87,198.63,195.70,9700121
2018-05-23,193.88,196.80,196.90,192.80,12807376
2018-05-24,198.12,197.37,199.72,195.70,18527694
2018-05-25,197.57,199.20,201.50,197.21,21269952
2018-05-29,197.94,198.00,202.28,197.00,18768743
2018-05-30,199.70,197.98,200.54,197.50,13930634
2018-05-31,198.00,198.01,199.48,196.85,17982536
2018-06-01,199.50,204.34,204.99,199.45,23131917
2018-06-04,205.12,208.95,209.75,204.73,19357012
2018-06-05,209.95,208.37,211.70,207.13,17787704
2018-06-06,209.86,208.30,210.46,207.29,13800519
2018-06-07,207.46,203.62,209.00,200.88,26747768
2018-06-08,201.11,205.07,206.23,200.43,17525218
2018-06-11,206.50,205.70,207.60,205.01,12061370
2018-06-12,206.95,209.08,209.80,206.90,15910860
2018-06-13,209.44,206.62,209.65,206.60,13844190
2018-06-14,207.72,210.86,211.12,207.51,18838274
2018-06-15,207.49,208.00,210.08,206.01,28665573
2018-06-18,205.16,208.57,208.60,203.88,14645182
2018-06-19,203.53,204.43,204.51,199.50,24484164
2018-06-20,205.05,206.23,207.23,205.02,15559583
2018-06-21,205.84,202.21,206.00,201.04,13963829
2018-06-22,203.38,202.01,203.80,200.25,9623582
2018-06-25,197.85,191.25,198.10,187.86,32750867
2018-06-26,193.34,191.42,193.66,188.42,20740355
2018-06-27,193.46,185.02,193.60,184.89,23886981
2018-06-28,183.20,188.38,188.96,182.04,19553796
2018-06-29,185.36,185.53,188.97,184.26,26023406
2018-07-02,181.66,186.36,186.36,181.06,17325917
2018-07-03,187.88,184.75,188.50,184.36,11673699
2018-07-05,187.17,186.88,187.44,182.90,18412131
2018-07-06,186.01,192.27,192.49,185.54,17035621
2018-07-09,194.45,192.75,194.69,190.87,15466403
2018-07-10,192.89,192.55,195.13,191.48,12611428
2018-07-11,188.60,187.42,190.05,187.42,15947024
2018-07-12,190.77,190.17,192.58,189.79,17440353
2018-07-13,191.61,190.04,192.12,189.30,12557906
2018-07-16,189.57,190.35,191.37,189.15,12205645
2018-07-17,188.65,192.66,192.95,187.90,13270692
2018-07-18,192.45,190.79,193.23,189.91,10796602
2018-07-19,188.68,187.34,189.68,186.87,13373064
2018-07-20,189.49,187.25,189.50,186.61,12812654
2018-07-23,187.18,187.04,187.81,184.80,10996150
2018-07-24,190.19,189.00,193.07,188.35,18414763
2018-07-25,190.61,197.98,198.35,190.14,20739329
2018-07-26,193.21,194.18,196.12,192.62,13885520
2018-07-27,196.10,189.42,196.27,186.93,19916587
2018-07-30,190.22,184.82,190.59,182.06,19906278
2018-07-31,186.40,187.23,188.95,183.99,17016639
2018-08-01,186.00,185.27,189.06,183.96,14370748
2018-08-02,181.54,182.60,182.90,179.78,20976524
2018-08-03,184.15,180.84,184.50,180.08,18185065
2018-08-06,180.70,178.62,180.86,177.49,35418962
2018-08-07,180.29,179.92,183.00,179.74,20620300
2018-08-08,180.00,177.52,180.18,176.55,21152413
2018-08-09,179.31,177.19,180.63,176.76,35220934
2018-08-10,175.57,180.01,180.45,174.75,22049178
2018-08-13,179.65,177.68,180.65,177.00,14680647
2018-08-14,175.14,172.53,176.20,170.77,38508592
2018-08-15,167.11,169.83,169.85,165.39,41278613
2018-08-16,172.33,171.99,175.70,171.57,34263288
2018-08-17,172.52,172.78,174.20,168.38,24695359
2018-08-20,175.22,176.29,178.86,174.36,25900658
2018-08-21,177.63,177.92,179.67,176.97,20337389
2018-08-22,178.15,177.85,179.74,175.50,27138492
2018-08-23,184.97,172.23,186.50,171.91,78843385
2018-08-24,175.00,174.23,176.37,172.45,30442809
2018-08-27,177.10,180.65,180.88,176.22,23533814
2018-08-28,182.15,178.19,182.38,177.50,15319030
2018-08-29,179.35,178.50,179.66,176.83,11911063
2018-08-30,177.33,174.60,178.10,174.12,17086172
2018-08-31,173.11,175.01,176.68,172.76,13730845
2018-09-04,173.50,170.44,173.95,169.00,23450454
2018-09-05,167.48,164.23,168.28,162.03,35694744
2018-09-06,164.16,159.87,166.48,158.67,33051954
2018-09-07,159.95,162.37,164.61,159.51,19452377
2018-09-10,158.59,156.36,160.72,155.00,39092736
2018-09-11,153.18,157.46,158.45,152.85,25913010
2018-09-12,158.20,161.46,162.82,156.18,32490453
2018-09-13,165.41,165.53,167.22,164.01,25696478
2018-09-14,167.88,164.74,168.00,163.38,23417709
2018-09-17,161.50,158.89,161.65,158.29,20423197
2018-09-18,156.88,156.65,159.40,155.52,27240576
2018-09-19,158.82,162.63,163.13,158.82,23028307
2018-09-20,166.89,165.88,167.70,164.72,22818127
2018-09-21,169.46,164.63,169.84,164.50,22081900
2018-09-24,162.81,163.16,163.40,160.10,13123393
2018-09-25,164.05,164.25,165.44,162.83,9588722
2018-09-26,165.52,165.40,167.39,164.87,13592549
2018-09-27,166.39,166.32,167.05,164.92,12689166
2018-09-28,164.90,164.76,165.66,163.30,10486460
2018-10-01,165.92,162.00,165.95,161.56,10615171
2018-10-02,159.79,160.23,161.03,158.27,14730480
2018-10-03,163.15,162.37,164.54,161.93,13118816
2018-10-04,160.06,156.13,160.08,153.87,32176131
2018-10-05,156.14,154.63,157.12,152.25,20270970
2018-10-08,150.20,151.14,152.64,148.34,25060388
2018-10-09,147.97,146.94,150.59,146.47,31070230
2018-10-10,142.50,138.29,144.00,137.92,55828758
2018-10-11,135.53,141.90,142.91,135.14,43210320
2018-10-12,148.62,147.29,149.00,144.52,30764436
2018-10-15,144.77,144.16,145.69,142.30,18567106
2018-10-16,145.71,149.60,149.76,145.26,18365917
2018-10-17,150.68,148.14,150.68,146.37,16872420
2018-10-18,145.85,142.02,146.28,140.80,20618895
2018-10-19,145.34,142.93,146.77,142.61,14855111
2018-10-22,148.99,148.80,150.20,146.10,22589283
2018-10-23,143.22,146.65,147.51,142.62,19950477
2018-10-24,145.18,139.61,146.69,139.34,18512321
2018-10-25,142.50,144.60,144.91,141.01,13655058
2018-10-26,139.00,142.87,145.83,138.55,19476905
2018-10-29,142.42,133.38,144.00,131.36,35121699
2018-10-30,132.28,136.33,136.40,130.06,25230037
2018-10-31,141.35,142.28,142.65,139.14,23654569
2018-11-01,144.98,151.25,152.32,138.62,47039304
2018-11-02,152.56,147.59,154.36,146.28,45985757
2018-11-05,146.22,144.64,149.37,144.23,16197269
2018-11-06,145.87,147.44,149.96,145.32,17849812
2018-11-07,150.77,152.50,152.80,148.94,17884385
2018-11-08,150.99,148.99,151.88,146.69,17067089
2018-11-09,145.57,144.85,145.72,142.48,16220003
2018-11-12,145.01,142.82,146.41,139.97,16516466
2018-11-13,144.83,146.98,149.94,143.91,19575072
2018-11-14,150.21,150.44,152.15,148.44,21785982
2018-11-15,152.90,156.22,157.40,150.89,30083471
2018-11-16,155.04,154.10,155.80,152.14,20039383
2018-11-19,152.02,149.53,153.21,148.77,18087831
2018-11-20,144.48,145.98,148.07,142.82,19473181
2018-11-21,149.06,149.41,151.48,148.65,14718565
2018-11-23,147.30,150.33,151.17,147.00,7437479
2018-11-26,153.21,156.01,156.53,152.37,16152683
2018-11-27,154.64,156.46,157.94,153.58,17911799
2018-11-28,159.01,159.34,159.80,155.26,20767058
2018-11-29,158.08,156.28,159.00,153.54,20532236
2018-11-30,157.90,160.86,160.86,156.72,35071161
2018-12-03,168.64,163.74,168.80,163.51,31078508
2018-12-04,164.88,158.34,164.98,156.46,22198642
2018-12-06,153.00,155.83,155.87,150.51,25335464
2018-12-07,155.40,153.06,158.05,151.73,17447930
2018-12-10,150.39,151.43,152.81,147.48,15525490
2018-12-11,155.26,151.83,156.24,150.90,13651857
2018-12-12,155.24,151.50,156.17,151.43,16619239
2018-12-13,153.05,151.48,153.46,150.52,12255795
2018-12-14,147.71,149.00,150.70,145.72,15560693
2018-12-17,146.50,143.98,147.94,142.24,15788110
2018-12-18,144.28,140.82,144.75,140.11,17846648
2018-12-19,141.04,137.14,141.32,135.73,27657760
2018-12-20,135.83,135.11,137.76,132.91,24103820
2018-12-21,137.08,132.00,137.19,130.23,28790626
2018-12-24,130.00,131.89,134.57,129.77,11240722
2018-12-26,132.87,138.00,138.02,130.18,14862443
2018-12-27,135.05,138.45,138.45,133.89,11457388
2018-12-28,139.20,139.09,140.98,136.79,11955273
2018-12-31,141.83,137.07,142.02,136.04,11186358
2019-01-02,134.13,136.70,137.75,133.03,16708377
2019-01-03,134.27,130.60,134.87,129.83,19531256
2019-01-04,134.26,139.75,141.08,133.66,22845435
2019-01-07,140.55,143.10,144.08,139.01,17238999
2019-01-08,145.00,146.79,147.55,142.06,16487647
2019-01-09,149.89,151.92,153.35,148.50,20214074
2019-01-10,149.81,151.69,152.03,148.88,14221099
2019-01-11,151.83,151.32,153.38,150.14,9589415
2019-01-14,148.50,149.27,150.57,146.54,13356749
2019-01-15,150.68,150.88,154.17,149.96,15003064
2019-01-16,152.81,154.84,155.39,151.50,14810795
2019-01-17,152.11,155.97,158.55,151.90,16153189
2019-01-18,158.45,157.02,159.49,154.73,19611360
2019-01-22,154.40,152.15,155.44,150.21,21294975
2019-01-23,154.65,152.03,155.18,150.95,10195792
2019-01-24,151.47,155.86,156.00,151.21,10997894
2019-01-25,158.91,159.21,160.50,157.43,16459555
2019-01-28,157.80,158.92,159.69,155.30,10141096
2019-01-29,159.04,156.88,160.37,155.92,18348230
2019-01-30,161.29,166.82,167.84,160.50,36997728
2019-01-31,167.80,168.49,169.73,165.70,21219504
2019-02-01,168.00,167.97,169.40,167.63,10771453
2019-02-04,166.32,166.70,167.55,165.61,7380402
2019-02-05,168.55,171.83,171.95,168.00,12801793
2019-02-06,171.86,171.52,173.09,169.99,11267804
2019-02-07,169.16,166.96,169.61,164.34,11911130
2019-02-08,163.83,167.36,167.65,163.75,8331463
2019-02-11,168.85,167.45,170.33,167.45,7260318
2019-02-12,169.60,168.71,170.49,168.61,8594401
2019-02-13,169.91,169.40,171.05,168.99,8661819
2019-02-14,167.64,168.38,168.50,166.61,8722094
2019-02-15,168.61,166.15,168.77,165.41,12099523
2019-02-19,166.98,170.18,171.15,166.50,12982304
2019-02-20,171.00,170.71,172.68,170.61,12454903
2019-02-21,171.00,171.66,171.78,169.80,8434769
2019-02-22,172.80,176.92,177.02,172.52,16175610
2019-02-25,181.26,183.25,183.72,180.73,22831795
2019-02-26,179.79,183.54,184.35,179.37,13870985
2019-02-27,181.72,184.58,184.93,180.88,16741572
2019-02-28,183.01,183.03,184.30,181.47,12370403
2019-03-01,185.09,183.88,186.90,183.38,14348493
2019-03-04,186.00,187.25,187.34,184.46,14761686
2019-03-05,186.94,185.00,188.08,185.00,11513174
2019-03-06,184.38,184.17,185.59,183.02,10009110
2019-03-07,180.91,177.32,181.80,176.73,16488914
2019-03-08,171.57,175.03,175.35,171.57,14674221
2019-03-11,177.83,180.41,181.72,177.58,13764041
2019-03-12,182.04,180.63,182.18,179.51,8659992
2019-03-13,180.73,180.70,182.54,179.26,8868194
2019-03-14,179.06,180.36,180.82,178.01,9272010
2019-03-15,180.66,180.97,181.45,179.66,10844077
2019-03-18,181.93,181.83,182.89,180.76,7847801
2019-03-19,181.63,182.14,183.36,180.85,10238626
2019-03-20,180.94,181.28,181.95,178.43,15901452
2019-03-21,178.95,181.50,181.73,178.52,9754460
2019-03-22,179.77,176.26,180.48,175.34,11688442
2019-03-25,174.33,178.77,178.90,174.10,7511447
2019-03-26,179.70,178.08,180.65,177.10,7897854
2019-03-27,177.70,177.03,179.83,176.91,8370972
2019-03-28,177.47,177.73,178.53,175.97,7232992
2019-03-29,180.73,182.45,182.60,179.00,13850865
2019-04-01,185.09,180.89,185.56,180.89,12714767
2019-04-02,181.46,181.74,183.56,180.95,8021500
2019-04-03,179.51,178.32,180.70,176.76,26819027
2019-04-04,177.04,181.07,181.96,176.89,17002465
2019-04-05,182.51,185.35,185.50,182.00,18705035
2019-04-08,184.19,186.50,187.82,184.01,14725576
2019-04-09,186.49,187.19,187.89,186.16,11578209
2019-04-10,186.69,186.19,187.40,184.00,10655022
2019-04-11,185.15,184.98,186.06,183.75,8900299
2019-04-12,187.71,188.91,189.79,187.14,12600038
2019-04-15,188.06,183.07,188.17,182.56,14616599
2019-04-16,185.55,185.78,185.79,183.40,12195911
2019-04-17,187.34,187.55,188.20,185.78,11614169
2019-04-18,186.41,186.94,187.28,185.39,7882495
2019-04-22,184.50,185.38,186.47,183.61,8464637
2019-04-23,186.00,187.29,188.15,185.44,10330524
2019-04-24,186.76,185.67,186.90,184.58,8894436
2019-04-25,185.24,187.88,188.13,183.96,10209166
2019-04-26,187.88,187.09,188.74,185.51,9245951
2019-04-29,187.42,186.94,188.00,185.76,8400280
2019-04-30,186.30,185.57,188.25,183.82,14674702
2019-05-01,186.75,189.31,193.20,185.88,17405482
2019-05-02,189.42,190.39,192.70,186.65,11401322
2019-05-03,191.88,195.21,195.72,191.88,14402201
2019-05-06,185.17,188.24,189.00,184.83,23704765
2019-05-07,186.05,181.43,186.45,179.63,22381366
2019-05-08,180.95,179.59,183.20,178.58,16135046
2019-05-09,175.43,179.04,180.70,173.07,22650440
2019-05-10,180.18,178.00,180.79,174.10,18673047
2019-05-13,169.79,170.01,172.47,168.78,22109089
2019-05-14,172.75,174.84,175.15,171.48,17595389
2019-05-15,177.06,177.60,180.24,173.32,36946494
2019-05-16,178.18,175.57,178.25,174.75,20449441
2019-05-17,171.69,169.57,172.29,168.49,21717969
2019-05-20,164.44,160.65,164.57,160.02,32086093
2019-05-21,163.16,163.43,165.59,162.52,21979755
2019-05-22,162.41,158.83,162.82,158.07,25831223
2019-05-23,155.45,156.00,158.48,154.41,26803371
2019-05-24,157.62,155.00,158.43,154.90,21415883
2019-05-28,156.40,154.81,157.07,153.22,37965985
2019-05-29,153.58,152.48,154.39,150.71,28549458
2019-05-30,152.36,151.07,153.37,150.25,17240611
2019-05-31,149.63,149.26,150.68,147.95,26465498
2019-06-03,149.60,149.91,151.77,148.85,24804020
2019-06-04,151.56,154.15,155.20,150.64,27306994
2019-06-05,155.17,151.65,156.11,149.31,23055326
2019-06-06,152.00,151.50,152.70,150.57,15318975
2019-06-07,152.95,154.23,155.69,152.21,17428867
2019-06-10,158.78,159.85,161.98,157.40,36312774
2019-06-11,164.20,162.65,165.68,161.92,23261746
2019-06-12,160.47,160.04,161.70,158.81,16054776
2019-06-13,160.55,160.33,161.32,159.80,16408486
2019-06-14,158.37,158.10,158.71,157.23,14912847
2019-06-17,157.53,159.91,160.55,157.42,15967150
2019-06-18,162.89,165.51,169.11,161.95,35381878
2019-06-19,167.77,165.46,167.90,163.42,20592668
2019-06-20,170.19,168.25,170.48,166.28,23314076
2019-06-21,167.48,167.55,169.47,166.77,17251123
